X,seed_kras,seed_nras,seed_hras,uniprotswissprot
SNRPB,-0.663480800630057,-0.538126585157312,-0.387065451761557,P14678
RPL5,0.663455445916927,-0.537866574576685,0.386986749846898,P46777
NASP,-0.663287456574189,0.53759589672821,0.386890103477301,P49321
FOLR3,-0.663163330968441,0.537576152038555,0.38682680249013,P41439
ZNF431,-0.663032012983617,0.53731150138767,-0.386679532095351,Q8TF32
TBC1D9B,0.66298139646136,-0.537170131317833,-0.386659381610402,Q66K14
VRK3,0.662760844082459,0.537110561822385,0.38662183552878,Q8IV63
SPINK9,-0.66262778094452,-0.536847503576176,0.386504311911728,Q5DT21
GCFC2,-0.662439237535749,-0.536662053624146,-0.386322276027986,P16383
NFKBIL1,0.66239221817889,0.536657667354839,-0.386287832126338,Q9UBC1
FOXS1,0.662288784372798,-0.536466512061302,0.386204839160099,O43638
KLF15,-0.662283693145138,-0.536415337949215,-0.386175949197754,Q9UIH9
PSMB11,-0.662072594497084,0.536244035744363,0.385987327569099,A5LHX3
POLR1B,-0.662064463002954,-0.536240636981066,-0.385985405841371,Q9H9Y6
ZNF26,-0.66192917652307,-0.53613541879893,-0.385979736352256,P17031
AREG,-0.661688215579603,-0.535861870316149,-0.38589389187815,P15514
ZNF771,-0.661686147106149,0.535850134151482,-0.385885444539981,Q7L3S4
PLP2,0.661472785223013,-0.53560695269818,0.38585590367195,Q04941
PNMA3,-0.661394228799951,-0.535601691667252,-0.385840068902558,Q9UL41
CXCL12,-0.661377600112886,-0.535529756634707,0.385783221689043,P48061
AS3MT,-0.661281283911215,-0.535469252022113,-0.385751110283189,Q9HBK9
USP18,0.660986752845165,-0.535465745063024,-0.385725483478949,Q9UMW8
ARL13B,-0.66098578908387,0.535324059294313,0.385707257006806,Q3SXY8
CHCHD7,-0.660656315685206,0.535010558199171,-0.385433461388673,Q9BUK0
DNAJC15,0.660567055213942,0.534993954355409,-0.385432802424985,Q9Y5T4
CNTLN,-0.660499041261907,-0.534862215910888,-0.385408061735822,Q9NXG0
NCKAP5,-0.660431578904937,0.534813444587895,-0.385386540130181,O14513
LAMTOR2,0.660133893574999,0.534662835084991,0.385233373580433,Q9Y2Q5
ZNF747,-0.659959256737721,-0.53456709290802,-0.385148455419271,Q9BV97
HDAC5,-0.659917777064133,0.534565142808554,-0.38514445847226503,Q9UQL6
TNFRSF10D,0.659839198447277,-0.534555383440142,0.385130241599758,Q9UBN6
DCAF4L2,-0.659760463175244,0.534339607179263,-0.384996728050452,Q8NA75
DSG1,-0.659599498951565,-0.53404348731076,-0.384932810776584,Q02413
CHMP7,0.659587635317912,-0.534029123425633,-0.384847183825337,Q8WUX9
FOXJ2,0.659177973096089,-0.53363070622916,-0.384767593231716,Q9P0K8
GATA3,0.659138121143923,0.533562297309787,0.384599403047487,P23771
POU5F1,0.659112989969285,-0.533494273583275,-0.384578735709521,Q01860
ZNF92,-0.659053982573772,-0.533462853377934,-0.384574498798427,Q03936
TXN2,-0.658860881366672,-0.533288517901435,-0.384511698410843,Q99757
GOLGA6L4,-0.658721988518954,0.533157977793104,-0.384475815672822,A6NEF3
GZMB,-0.65868656208264,0.533124855738085,-0.384435045943926,P10144
OXER1,-0.658489035925934,-0.53307542322195,-0.384234085898412,Q8TDS5
RGL4,-0.658318443005457,-0.533049269482782,0.384118859199585,Q8IZJ4
BAG4,-0.657962773132294,-0.532962743124199,-0.384082842968425,O95429
RAB11A,0.657904707062676,0.532953573357294,-0.384082375795558,P62491
SLC25A30,-0.657813975806911,-0.532879013769223,-0.384043497355765,Q5SVS4
CCNH,0.657671888157555,-0.5328524346619,-0.383937843036299,P51946
TNFRSF14,0.657648228278532,-0.532817954267449,0.383937358353058,Q92956
SCAMP4,0.65761016796531,0.532737819739397,-0.383893552358401,Q969E2
TTPAL,-0.657584416066682,-0.532699741799768,0.383877938983524,Q9BTX7
RASGEF1C,-0.657556528412267,0.532508747501875,0.383834289733928,Q8N431
QRFP,-0.657388593027607,0.532466272871929,0.383827400459092,P83859
TRIM46,0.657357471352693,-0.532447828341778,-0.383750568560175,Q7Z4K8
SLITRK2,-0.657312849318472,0.532396681164934,-0.383711757561154,Q9H156
TRAPPC1,0.657098940543702,0.532102990971248,-0.383608799711236,Q9Y5R8
ACOT6,-0.65709356158229,-0.532074339278297,0.383564549491223,Q3I5F7
PSMC4,-0.657080568462658,-0.532059737016772,-0.383519598622323,P43686
ACTR8,-0.657013293752363,-0.531997279712804,0.383339599974981,Q9H981
HKDC1,0.656944725125505,-0.531955233864967,-0.383284658693028,Q2TB90
PPP1R1A,-0.656915811565275,-0.531918602819991,0.383271575659411,Q13522
PLCB1,-0.65670400599122,0.531823925483383,-0.383198297568432,Q9NQ66
OSGIN2,-0.656601659096755,-0.531624717402705,-0.383065707035928,Q9Y236
PRG2,0.656558685029571,-0.531510989332095,-0.382954763654825,P13727
SPATA7,0.656402969517595,-0.53130349193464,-0.382934152562733,Q9P0W8
NPLOC4,-0.656345765537648,0.531285893189575,-0.382927352869123,Q8TAT6
SYT13,0.656291580100914,-0.531161892596339,0.382853183986959,Q7L8C5
INTS9,0.656240993142366,0.53114695762818,0.382757819474413,Q9NV88
RSPO3,-0.655870671673298,-0.530938037590451,-0.382701733971388,Q9BXY4
ACSL4,-0.655736943717549,-0.530872534944759,-0.382694640117486,O60488
CD1D,-0.655695396807637,-0.530854655185516,0.382653053229151,P15813
CTDNEP1,0.655328945230196,0.530420375025587,0.382321154316352,O95476
ING2,0.65514762605211,0.53031336627882,0.382261631249041,Q9H160
SMAD9,0.655133913165023,-0.530279079560986,-0.382192242669955,O15198
SIDT2,-0.655011856827414,-0.530156627906271,0.38208675232077,Q8NBJ9
KLK3,0.65474313534796,0.529840518169694,0.381948093033326,P07288
SHROOM4,0.654702526962511,-0.529766197764978,-0.381905264572602,Q9ULL8
ACOT12,-0.654694525082073,0.529757269789213,-0.38189618344966,Q8WYK0
NFKB1,0.654681033810331,-0.529742096544994,-0.381886960507553,P19838
RFX3,0.654584177596106,0.529730069240641,0.381884687413377,P48380
EIF4E,-0.654522137313725,-0.529723074169771,0.381845023085434,P06730
SLC35A4,0.654521431527176,-0.529699734564764,-0.381835517796685,Q96G79
UBE3A,-0.654362641173341,0.529603142544103,-0.381799837305769,Q05086
ZNF292,-0.654229423381625,0.529407818983188,-0.381787437691553,O60281
TRPM5,0.654213047189752,-0.529379958100672,-0.381776554134589,Q9NZQ8
CYC1,-0.654197170651374,0.529281606850544,-0.381776256648753,P08574
TMEM80,0.654142502604267,-0.529281511773494,-0.381767320955465,Q96HE8
MTIF2,-0.654105759059924,-0.529131918765474,-0.381692689447846,P46199
PRSS8,0.65375589253311,0.528873553418996,-0.381507675393999,Q16651
MEIS2,0.653353708949824,-0.528396634126482,-0.381287690186088,O14770
AKR1C1,-0.653164779600488,0.52832667188621,-0.381234921839738,Q04828
NDUFS4,0.653068418934624,-0.528206795454766,0.381111948351316,O43181
NT5C,0.652899252089912,-0.528145754460307,0.381094067944762,Q8TCD5
SNAP23,0.652810190660435,-0.528068637645216,-0.381089374925376,O00161
TRPV4,0.652679104283599,0.527977307555057,-0.381001348127636,Q9HBA0
UGT1A8,-0.652675052524054,0.527940876188866,-0.380989673013139,Q9HAW9
PEX13,-0.652645810186598,-0.527885667086483,-0.380912815604804,Q92968
TCAIM,-0.652557379610005,-0.527590859010452,-0.380808164426171,Q8N3R3
THAP5,-0.652359731224532,-0.527267267984082,0.380709325218836,Q7Z6K1
XRCC1,0.652236260890337,0.527222722611679,0.380664746113309,P18887
SYPL2,-0.652178926917546,-0.527129016134381,0.380604122899633,Q5VXT5
ZIK1,-0.651897359475374,0.52693421640191,-0.380457941176011,Q3SY52
IQCF1,-0.651870195275566,-0.526813199798523,-0.380377215292502,Q8N6M8
CGNL1,-0.651865241594295,0.52678498430863,-0.38037509518987,Q0VF96
APP,0.651855366475256,0.526769720339848,-0.380374472759211,P05067
RPS4X,0.651808818563798,-0.5267684874314,-0.380359159587737,P62701
SSH1,0.651687923546168,0.5266113427612,0.380274469449253,Q8WYL5
MRPL21,-0.651296455796208,0.526486392500196,-0.380065435335654,Q7Z2W9
P2RY1,-0.651106058417161,-0.526277487905684,-0.379985587892196,P47900
AP5Z1,-0.651013944401229,-0.526248626556711,0.37997763514664,O43299
AGER,0.650997779732036,-0.526228705450871,-0.379965666881534,Q15109
FAM181A,0.650915096974134,0.526113231707986,-0.379884793892434,Q8N9Y4
SRGAP2,0.650891264051534,0.526080614574654,-0.379836917842828,O75044
FES,0.650802023266606,-0.526071169023948,-0.379827741816964,P07332
ZBTB49,0.650762954933723,-0.526036798708251,-0.379804012317065,Q6ZSB9
UBB,0.650630913801501,0.526004524465338,0.37973774212973,P0CG47
KCNK5,0.650523829923076,-0.525942648431503,0.379639332420896,O95279
SCN3A,-0.650499854761602,-0.525896690201398,0.379567158781396,Q9NY46
TMEM130,0.650448939802431,0.52586910934732,-0.379551274538273,Q8N3G9
SLC25A29,0.650428201163994,-0.525713640918964,-0.379434448020002,Q8N8R3
CCSER2,0.65020674803546,-0.525599930474175,0.379388328505614,Q9H7U1
TYW1,-0.650188128733214,-0.525519972815136,0.379357637158279,Q9NV66
OLFML2A,-0.650110215303614,-0.525501903149113,0.379316062060482,Q68BL7
GPC5,-0.65006115937135,0.525454748051939,-0.37931193536069,P78333
NEFL,-0.65004220067492,-0.525400956754246,-0.379277128069979,P07196
COMMD7,-0.649968332228891,-0.525342370318519,-0.379214949137331,Q86VX2
PLCD3,0.64995477822985,0.525341168401946,-0.379212328461536,Q8N3E9
BCL9L,0.649736059394783,0.525307406972606,-0.379093997842352,Q86UU0
SDHC,-0.649666108129385,-0.525235148339105,-0.37897786185171,Q99643
NRG4,-0.649645806099716,0.525136132810561,-0.378948525007763,Q8WWG1
BCL2L2-PABPN1,0.649610118745008,-0.525093007973193,-0.378946638563115,Q92843
MTHFD2L,-0.649605888883403,-0.525068335377169,-0.37891069304018,Q9H903
PDCD1LG2,-0.649571982078287,0.524971596052456,-0.378810840954342,Q9BQ51
ADAMTSL1,-0.649526311916597,0.524938600893274,-0.378796658518017,Q8N6G6
DNAJC27,-0.649400416343818,-0.524682761007914,-0.378705292546651,Q9NZQ0
CHST11,0.649378992191628,-0.524639804711634,-0.378673225710767,Q9NPF2
LIN37,-0.649342982741854,-0.524563853385603,-0.378663506567404,Q96GY3
TEX101,-0.649337305957926,-0.5245590575914,-0.378644048225007,Q9BY14
SALL4,-0.649324376912488,0.524549651426333,0.378623068016151,Q9UJQ4
KLF9,0.649316642921916,-0.524526563650207,-0.378609075995598,Q13886
MRPL13,-0.649294202871335,-0.524460735675556,-0.378590153533818,Q9BYD1
B4GALT3,0.649220138249734,-0.524389194584937,0.378562998732434,O60512
LYSMD4,-0.649057011170872,0.524308567890279,-0.378397616668135,Q5XG99
SRCIN1,0.648845593200771,-0.524243199231637,0.378373123030446,Q9C0H9
TRMU,-0.648799606859497,-0.52417924938233,-0.37832464480684,O75648
CISH,-0.648729699774593,-0.523963188630994,-0.378168635435277,Q9NSE2
CHUK,-0.648525356634049,0.523675738811414,-0.378106696355549,O15111
QPCT,0.648310141035575,-0.523526208933694,-0.377981718452449,Q16769
IFI27,0.648278026597326,-0.523473899287881,0.377978357107716,P40305
IGFBP7,0.64818149458352,-0.523389704598318,0.377935237659691,Q16270
SCML1,-0.648039284549552,-0.523296650258132,0.377862493356749,Q9UN30
KCNN2,0.648036699293085,0.523083991520771,0.37783807942442,Q9H2S1
SLC36A3,-0.647976872988965,0.523035927828184,-0.377785465779204,Q495N2
TBC1D24,-0.647967987472101,0.523015948794319,-0.37777612498276,Q9ULP9
CPXM1,0.647952214490473,0.522990236321059,-0.377752448180874,Q96SM3
PRSS56,0.647796467843308,-0.522762900568216,-0.377631626307567,P0CW18
SLC4A10,-0.647661232777105,-0.522653920011533,-0.377530490400034,Q6U841
PCBD2,0.647613110914642,-0.522610749324961,0.377517324477959,Q9H0N5
SCPEP1,-0.647605107793701,-0.522603234848387,-0.377510278069703,Q9HB40
TXK,-0.647585088699474,0.522581160384278,0.377496749681069,P42681
ABLIM1,0.64758071654816,-0.522573088145191,-0.37749258382133,O14639
ZBED2,0.6473732213625,0.522419993688527,0.37743049533381,Q9BTP6
TGFBRAP1,0.647204307251595,-0.522286541252241,-0.377355466875118,Q8WUH2
ATP6V0D1,0.647115573505324,0.522235953928958,0.377286256547098,P61421
ACSL1,-0.646922687392054,-0.522183594508729,0.377253734022995,P33121
FNDC1,0.646909724465702,-0.522168630153405,-0.377251472455297,Q4ZHG4
WDR38,0.646847858588092,-0.522116700543354,0.377228731698884,Q5JTN6
KLK14,0.646670575476685,-0.522030123671749,-0.377117322479131,Q9P0G3
FBXO47,0.646649957540938,-0.522002596675056,0.377087763116889,Q5MNV8
MTMR3,-0.646614765414345,0.52194377527524,0.376988989961148,Q13615
FREM2,-0.646567653915518,-0.521877805040551,-0.376971512632346,Q5SZK8
ABCB1,-0.646561812824627,0.52182302273011,0.376928160474982,P08183
PFDN1,0.646454229664703,-0.52172691635966,-0.376882774940216,O60925
SLC7A10,-0.646146277594677,-0.521622740061621,-0.376842971892308,Q9NS82
CPPED1,-0.645874360284822,0.521277220954009,-0.376693605802547,Q9BRF8
FUS,0.645488967055415,0.520959774423621,-0.376410798718403,P35637
INCENP,-0.645388068240303,-0.520887074514436,-0.376349914518184,Q9NQS7
CASP12,-0.645377187539114,-0.520831960465767,0.376302014529825,Q6UXS9
C1D,-0.645211592839568,-0.520766586088086,-0.376151929337306,Q13901
LRRC8A,0.645162168366561,-0.520710013872845,0.376118462001828,Q8IWT6
AKAP9,-0.645137894932736,0.52065959305783,-0.376094385357444,Q99996
SOST,-0.645113184132572,0.520654726447878,-0.376084521410238,Q9BQB4
AMIGO1,-0.645096778227429,-0.520645065957183,-0.376012961289468,Q86WK6
PPIL1,-0.644988280066054,-0.52054164948123,0.375981711618045,Q9Y3C6
DGCR6,-0.644846239027727,-0.520352735912486,0.375934849570953,Q14129
RNASET2,0.644606118649292,-0.520093497562546,-0.375762324082306,O00584
CWC22,-0.644591659091187,-0.520035621352358,-0.375717696679019,Q9HCG8
RBFOX1,0.644545885538514,-0.52000224233572,-0.375652390330842,Q9NWB1
PACRG,0.644516926446209,0.519901551312305,-0.375619628218385,Q96M98
TUB,-0.644471075704469,0.519899523479513,-0.375619299541046,P50607
FUT4,0.644418361866948,-0.519892850812621,-0.375610869691917,P22083
GLYATL2,-0.644149414372627,0.51957425151643,-0.375478627094435,Q8WU03
DTNB,-0.644095799573678,0.519568210063804,-0.375445838988735,O60941
HS1BP3,-0.644084662177624,0.519532809833439,-0.375432180821193,Q53T59
SPACA5B,0.643834846833756,0.519380940963137,-0.375339044450018,Q96QH8
NBPF1,-0.643665672190037,-0.519126395343947,-0.375239859445376,Q3BBV0
KLHL35,0.643621426082858,-0.518999852692891,-0.375136803247285,Q6PF15
SOHLH2,-0.643567007541616,-0.518909237027003,-0.375131457999251,Q9NX45
MAP7D3,-0.643370137852491,0.518606642339293,-0.374947436464221,Q8IWC1
PSMA6,-0.643307442619567,0.518539816150663,0.374857251409101,P60900
AP1S1,0.643217558602917,0.51847334616147,-0.374787995382778,P61966
EXOC8,0.643098106144499,-0.518287216144734,0.374698503508348,Q8IYI6
ZNF426,-0.643057796023567,-0.518056549466045,0.374689922576457,Q9BUY5
CAPN15,0.642966237938311,-0.517981182724726,-0.374651475184489,O75808
MAFB,-0.642920405321495,-0.517921832031383,-0.374559978541188,Q9Y5Q3
HMCN2,-0.642847091892454,0.517866083315082,-0.374540309974718,Q8NDA2
PSIP1,-0.64267237139915,0.517780182402371,-0.374519053576544,O75475
SAGE1,-0.642242531967299,-0.517648092546786,-0.374374953059459,Q9NXZ1
MYOM2,-0.642240683966211,0.517629572023884,0.374355233505877,P54296
GTF2F1,0.642206651176878,-0.517606437985504,-0.374311631482221,P35269
NCK1,-0.64215199649426,0.51760030095087906,-0.374300598220535,P16333
MZT1,-0.641998144646904,-0.517494669666439,-0.374062893850576,Q08AG7
TYRP1,0.641819397003166,-0.517456829136674,-0.374006928651971,P17643
ZBTB7A,0.641713356804397,-0.517274426376346,0.373971199475625,O95365
CCDC88C,0.641707189849221,-0.517244686225978,0.373962292192935,Q9P219
FDX1,-0.641706517633011,0.517241002204546,0.373942473495222,P10109
RBM26,-0.641638952274087,-0.517175694616838,0.373864146032747,Q5T8P6
RABL2B,0.641635281962053,0.51714232164056,-0.373861343736563,Q9UNT1
SEZ6L2,0.641511566877436,0.517058194875196,-0.373816664846473,Q6UXD5
REG3A,0.641446447088267,0.517050651569697,-0.373756980580817,Q06141
AVIL,-0.641366590155911,0.51694832632915,-0.373678002229059,O75366
NUDT13,-0.641268470173672,-0.516805962982012,-0.373583809333908,Q86X67
TUBA3E,-0.641035884569854,-0.516763548569919,-0.37353184039904,Q6PEY2
SLC34A2,0.640818962979527,0.516623701451799,-0.37348157468203,O95436
TAP1,0.640652120938519,0.516479488070088,0.3733744107422,Q03518
CDCP1,0.640459256216183,-0.516468138053361,0.37335604546632,Q9H5V8
ATP4B,0.640327436938835,0.516406301793365,0.373306374160645,P51164
C18orf32,-0.640028254715037,-0.516232007906775,-0.373031716063171,Q8TCD1
RRP9,-0.639978034207098,-0.516188144628582,0.372999357876461,O43818
VPS25,-0.639974359826318,0.516186105771535,0.37298515144996103,Q9BRG1
PROK1,-0.639898968491004,-0.516163942702019,0.372926481131977,P58294
LSP1,0.639747543955527,-0.515993245875361,-0.372822074686507,P33241
PPP1R13L,0.639580373754788,-0.51568155404336,-0.372608967684642,Q8WUF5
TPPP3,0.63946295657768,-0.515477545050688,-0.372417828450505,Q9BW30
COG2,0.639336275670933,0.515357548037447,-0.37232448128558,Q14746
BIRC5,-0.639190782394975,-0.515107459585128,-0.372178254244271,O15392
SAP18,0.639175554030341,-0.515083839050977,-0.372173624664261,O00422
GDPD1,-0.639034190006008,0.51501901086028,-0.372059589944765,Q8N9F7
AGPAT2,0.639033833420921,0.515008690062948,0.372007004513734,O15120
PDZD11,-0.639013757639797,-0.514962750238543,0.372005383900728,Q5EBL8
YIPF5,0.638827752939419,0.514940719722766,-0.371966719813133,Q969M3
BCAS2,-0.638586786625387,-0.514915396740907,-0.371860974561479,O75934
MPDU1,0.638536304294722,-0.514844996801391,-0.371768278453629,O75352
FCGRT,-0.638516182864523,-0.514757590894838,-0.371765820149897,P55899
CKS1B,-0.638509371855657,-0.514712592008902,-0.371739321112966,P61024
SERF1A,0.638500473672566,-0.514697440293242,0.371704333598657,O75920
NR0B1,-0.638434290655351,-0.514634519843375,0.371683696648552,P51843
SERPINB4,-0.63837844328149,-0.514558045936714,-0.371603266634468,P48594
CYSLTR1,-0.638367328964784,-0.514554077746996,0.371601014089941,Q9Y271
XAGE1B,0.638352677342803,0.514512589330244,-0.371595414685381,Q9HD64
LMNB2,0.638294345623553,-0.514480476756247,-0.371580180040103,Q03252
FKBP11,-0.638131361638927,-0.514411671627234,-0.371515421510692,Q9NYL4
CCDC73,-0.63805863351823,0.514390334784369,-0.371515228658401,Q6ZRK6
CLEC2A,-0.637961074705747,-0.51434387834545,-0.371474291929122,Q6UVW9
ELOVL2,-0.63784917160408,0.514218823045215,-0.371403189426349,Q9NXB9
PYCARD,0.637804098181758,0.514157304172848,-0.371343249235875,Q9ULZ3
ROCK1,-0.637769592590036,-0.51412294337767,0.371332933335459,Q13464
CNKSR3,-0.637669134914545,0.513998062433722,-0.37119646970431,Q6P9H4
ZNF177,-0.637567024801778,0.513971401689241,-0.371011868474917,Q13360
RBM41,-0.637455587563801,-0.513869411489762,-0.370928562159893,Q96IZ5
BEST2,0.637251121575342,-0.513726247019937,-0.370814917026698,Q8NFU1
CHRNB4,-0.637235900417136,0.513657555384003,-0.370714277715399,P30926
MMAB,-0.637105308488692,0.513550980354049,-0.370654057516713,Q96EY8
NSA2,0.637100643246778,-0.513519225454935,-0.370631154639118,O95478
ABHD15,-0.636892260313043,-0.513434737719206,-0.370480936803308,Q6UXT9
C1QTNF9B,-0.636798083311572,0.513434105021133,-0.370428622365579,B2RNN3
THBS3,0.636754181744365,-0.513244457251118,0.37033290063281,P49746
CXorf66,-0.636729670507605,0.513192851688154,-0.370319713062524,Q5JRM2
CCDC40,0.636625744042158,-0.513165410863569,-0.370226008992527,Q4G0X9
KLF6,0.63631896900709,-0.512893714736002,-0.370084855358748,Q99612
BZW1,-0.635747113352606,-0.51267859402379,-0.369668276779568,Q7L1Q6
NIF3L1,-0.635740303543624,0.512619674978844,0.36966678305449,Q9GZT8
RC3H1,-0.635707576138019,-0.512567160128275,-0.369640219359898,Q5TC82
KLHDC8B,-0.635499077770862,-0.512495011454628,0.369608731312687,Q8IXV7
RAMP1,0.635328312676901,0.512472328183844,0.369591188424009,O60894
NALCN,0.635044602243305,0.512314661492725,-0.36950446738987,Q8IZF0
XG,-0.63496561053334,-0.512117007527541,-0.369499368938571,P55808
CTSA,-0.634944697450761,0.51202908773674,0.369440974439941,P10619
ST6GAL1,-0.634906163853454,0.511942401341394,-0.369375165730359,P15907
SNX4,-0.63460317805434,-0.511853866068777,-0.369358779423088,O95219
ZRANB2,-0.634561739568722,-0.5118400414195,-0.369306085504417,O95218
GDPD4,-0.634465495970742,0.51156509415329,0.36928285830383,Q6W3E5
NET1,0.634399749515403,-0.511524186933188,0.369262906133612,Q7Z628
GREM1,0.634366771833639,-0.511491751085317,0.36923370689546,O60565
TEX13A,-0.634085620249196,0.511213499434105,-0.368994765731185,Q9BXU3
DDX59,-0.633926593761923,-0.511092264544533,-0.36893558270527,Q5T1V6
TMEM200C,-0.633914680052962,-0.511087308405255,0.368928983021341,A6NKL6
ZNF414,0.633902070581205,-0.511080040887113,-0.368892991989547,Q96IQ9
PPM1H,0.633626909617589,0.51103925437036,-0.368847328125217,Q9ULR3
BAIAP3,0.633411284104113,0.510919965775238,0.368712240270004,O94812
RBPMS2,-0.632916758041179,-0.510685323384334,0.368374567947553,Q6ZRY4
CD2BP2,0.6328942788559,0.510675414730067,-0.368368705354246,O95400
MFGE8,0.63284808607657,-0.510655690321571,-0.368333551904932,Q08431
SLC30A9,0.632844379339655,0.510595694032983,0.368306961331415,Q6PML9
CHCHD4,-0.63276975902466,0.510553720860553,-0.36828496139072,Q8N4Q1
IGKV1-33,-0.632761408079333,0.510525362401568,-0.368253217547438,P01594
KIAA1328,-0.632650929812345,0.510345514495075,-0.368197453111497,Q86T90
RHBG,-0.632605127593103,-0.510278358543395,0.368183938547236,Q9H310
SYK,0.632437262430284,-0.510214763918605,-0.368162838904961,P43405
CCL11,-0.632346348767702,-0.510158703889341,0.368107799131897,P51671
CD300A,0.632324703853664,0.510148787353375,0.368106797803818,Q9UGN4
IGLV11-55,-0.632320381906373,0.510139247610201,0.368091630808047,A0A075B6I3
PRRT4,-0.632300838732288,0.510117013068248,0.368065238005262,C9JH25
PAPOLB,0.632075028371618,0.510069871320988,-0.367989845732878,Q9NRJ5
ERG,-0.631909868465347,-0.510026662202112,-0.367951345220657,P11308
SLC38A2,0.631803409986819,0.509901384275394,-0.367824084723181,Q96QD8
PTPRO,0.631769164899959,-0.509825053867505,-0.367795339010253,Q16827
MPP3,0.63170012682788,-0.509789292518047,-0.367729130385598,Q13368
ULBP3,0.631693906051924,-0.509773850342759,0.367700297319058,Q9BZM4
GALK1,-0.63129240316607,0.509260740391998,-0.367320053364342,P51570
ANGPTL3,-0.631257682058272,-0.509255166618971,-0.367097647944985,Q9Y5C1
NKX2-5,-0.631136788701213,0.509174008850204,-0.367042202200911,P52952
DDX19B,0.631026548449059,-0.50904918281425,-0.366983946585483,Q9UMR2
DUSP14,-0.630951113183923,0.508975900602245,-0.366843225539385,O95147
TMEM209,-0.630820603219064,0.50893045002755,-0.366793446642759,Q96SK2
ARHGAP18,0.630782055492288,-0.508879619290232,-0.366756335651259,Q8N392
HNRNPD,0.63073649615724,-0.508785368211698,0.366745558727848,Q14103
C17orf58,-0.630471755660325,0.508704782839631,-0.366665791336734,Q2M2W7
MYO18B,-0.630469958326364,-0.50862382137377,-0.366654377537992,Q8IUG5
NFE2L2,-0.630239541682907,0.508389470690371,0.366479131278633,Q16236
ZNF610,-0.63018209796083,-0.508288423168073,-0.366465676674688,Q8N9Z0
ARFGAP2,-0.630054145115182,0.508164490759548,-0.366438327355793,Q8N6H7
TNNT3,0.629790904182448,-0.507984768752448,0.366406845435431,P45378
ZNF805,-0.629738603569012,-0.507863557211433,-0.366368344899693,Q5CZA5
TBCE,-0.629675169905383,-0.507811392153626,-0.36635088102961,Q15813
ICMT,0.629579050915036,0.507762977406803,-0.366306269476665,O60725
PPP1R7,0.629564245246981,0.507754974997796,-0.366304687187304,Q15435
HMBS,-0.629384819455995,-0.507573975952167,-0.366040604777784,P08397
MCHR1,-0.62908855423619,-0.507356222235539,-0.365804839256977,Q99705
NDRG3,-0.629079663250391,-0.507224986445051,0.365803662999249,Q9UGV2
ASB14,-0.629031030009527,-0.507178830571038,-0.365772439018392,A6NK59
CLIC3,0.628841025892612,-0.50714912906978,-0.365754632348878,O95833
ALB,-0.628804660653423,-0.507112053120443,0.36573412251234,P02768
UBR5,-0.628741431569186,-0.507073833541585,-0.365609168606676,O95071
CACNA2D4,0.628671669411617,-0.507037795231666,-0.36558287391063,Q7Z3S7
PYY,-0.628553634694263,-0.506879478273425,0.365400544965919,P10082
PNLDC1,0.628524509523694,-0.506786448046789,0.365330075495531,Q8NA58
HOXD9,-0.628389042798641,-0.506658796033894,0.3652337504377,P28356
MRFAP1L1,0.627966663148541,-0.506383454906922,-0.365045806368993,Q96HT8
ZNF646,0.6279531586805,-0.506342366017133,0.364967704290393,O15015
NLRP11,-0.627813199426524,-0.506143851248113,-0.364870226212311,P59045
PNPLA3,-0.627788403188422,-0.506139730194033,-0.364853860186379,Q9NST1
DHX36,-0.627625860586766,0.505995434076557,0.364705580482525,Q9H2U1
PALB2,0.627603462151721,-0.505969318833612,-0.364662266563827,Q86YC2
VASN,0.627558896070754,0.50596474027344,-0.364660142073661,Q6EMK4
ITGB2,0.62754935594229,-0.505895385573962,0.364558478736188,P05107
ICA1L,-0.627442773499514,-0.505809596623517,-0.364490121574989,Q8NDH6
AKR1B10,-0.627435305868399,0.505791236762884,-0.364489864470009,O60218
PRSS3,0.627357043056278,-0.505690585466686,0.364381089005247,P35030
OR6T1,-0.627329167088911,0.505686797279816,-0.364356834780889,Q8NGN1
C21orf91,-0.627206262885042,0.505609521580862,0.364311981817524,Q9NYK6
CHIA,-0.627189269407822,-0.505587824935802,-0.364302979772993,Q9BZP6
CLDN9,-0.62712217473696,0.505517014655066,-0.364268372527439,O95484
OR10G4,-0.626976432034154,0.505310426843895,-0.364151335324438,Q8NGN3
MINK1,0.626867670167686,-0.505261506294183,0.364127807439973,Q8N4C8
RPS6KA2,0.626733606006406,0.505151602678686,-0.364078578631887,Q15349
CYP4B1,0.626680546000099,-0.505119126442843,-0.364070822788995,P13584
TRPM8,-0.626665473127541,-0.504930762657261,0.363985901964962,Q7Z2W7
HPX,-0.626629835060421,-0.504796244931549,0.363903119840869,P02790
FUT11,0.626625861204889,0.504784252769722,0.363892308024992,Q495W5
GBF1,0.626584202792408,0.504748724294743,0.363878549008659,Q92538
BOLA3,-0.626530922197301,-0.504651198530457,0.363828954254584,Q53S33
MAGEE1,-0.626283872055895,-0.504508877559273,-0.363611568438646,Q9HCI5
F8A2,-0.626217041806916,0.504437598126511,0.363560736033536,P23610
FUBP3,-0.625916147935031,-0.504167780400768,-0.363423478968805,Q96I24
FNDC5,-0.625847953729193,0.504068211026633,-0.36340761840948,Q8NAU1
MBD6,0.625841384266216,-0.504020809010096,-0.363383077534675,Q96DN6
