Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-69273,"Cyclin A/B1/B2 associated events during G2/M transition",1,32,0.0026422260754685825,0.06152339371947679,0.10348482680301918,1,35,0.002260835863316323,9606,Homo sapiens,"O14980","O14980","R-HSA-170072"
R-HSA-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",2,206,0.017009330360828998,0.062372740126316994,0.10348482680301918,9,48,0.003100574898262386,9606,Homo sapiens,"O95249;Q9P2W9","O95249;Q9P2W9","R-HSA-8847638;R-HSA-8847637;R-HSA-8847635;R-HSA-6811427;R-HSA-6811425;R-HSA-6811423;R-HSA-6811422;R-HSA-6811433;R-HSA-8847544"
R-HSA-1251985,"Nuclear signaling by ERBB4",1,34,0.0028073652051853687,0.06524565599287047,0.10348482680301918,1,34,0.0021962405529358567,9606,Homo sapiens,"P12931","P12931","R-HSA-1252013"
R-HSA-9709570,"Impaired BRCA2 binding to RAD51",1,35,0.002889934770043762,0.06710147738450056,0.10348482680301918,1,1,6.459531038046638E-5,9606,Homo sapiens,"P11532","Q13535","R-HSA-9709571"
R-HSA-5673000,"RAF activation",1,35,0.002889934770043762,0.06710147738450056,0.10348482680301918,1,12,7.751437245655965E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-5672969"
R-HSA-5654726,"Negative regulation of FGFR1 signaling",1,35,0.002889934770043762,0.06710147738450056,0.10348482680301918,1,15,9.689296557069956E-4,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1295609"
R-HSA-532668,"N-glycan trimming in the ER and Calnexin/Calreticulin cycle",1,35,0.002889934770043762,0.06710147738450056,0.10348482680301918,1,16,0.001033524966087462,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-8867288"
R-HSA-392518,"Signal amplification",1,35,0.002889934770043762,0.06710147738450056,0.10348482680301918,1,19,0.0012273108972288612,9606,Homo sapiens,"P12931","P12931-1","R-HSA-418662"
R-HSA-9958790,"SLC-mediated transport of inorganic anions",1,35,0.002889934770043762,0.06710147738450056,0.10348482680301918,1,21,0.001356501517989794,9606,Homo sapiens,"P55011","P55011","R-HSA-426086"
R-HSA-9634815,"Transcriptional Regulation by NPAS4",1,35,0.002889934770043762,0.06710147738450056,0.10348482680301918,1,46,0.0029713842775014533,9606,Homo sapiens,"O14980","O14980","R-HSA-9769141"
R-HSA-6805567,"Keratinization",2,217,0.017917595574271323,0.06831460254372823,0.10348482680301918,16,34,0.0021962405529358567,9606,Homo sapiens,"Q04695;Q14574","Q04695;Q14574","R-HSA-6814695;R-HSA-6806629;R-HSA-6805573;R-HSA-6814734;R-HSA-6814764;R-HSA-6805546;R-HSA-6806613;R-HSA-6810357;R-HSA-6814387;R-HSA-6811539;R-HSA-6806610;R-HSA-6809393;R-HSA-6809663;R-HSA-8942224;R-HSA-6814298;R-HSA-6810937"
R-HSA-390522,"Striated Muscle Contraction",1,36,0.002972504334902155,0.06895376753488114,0.10348482680301918,4,4,2.583812415218655E-4,9606,Homo sapiens,"P11532","P11532","R-HSA-390597;R-HSA-390598;R-HSA-390593;R-HSA-390595"
R-HSA-9913351,"Formation of the dystrophin-glycoprotein complex (DGC)",1,36,0.002972504334902155,0.06895376753488114,0.10348482680301918,4,11,7.105484141851302E-4,9606,Homo sapiens,"P11532","P11532","R-HSA-9913335;R-HSA-9913333;R-HSA-9913339;R-HSA-9914537"
R-HSA-187687,"Signalling to ERKs",1,36,0.002972504334902155,0.06895376753488114,0.10348482680301918,2,32,0.002067049932174924,9606,Homo sapiens,"P12931","P12931-1","R-HSA-171011;R-HSA-170991"
R-HSA-5685938,"HDR through Single Strand Annealing (SSA)",1,37,0.0030550738997605483,0.07080253287162008,0.10348482680301918,4,6,3.8757186228279824E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-5686642;R-HSA-5686657;R-HSA-5693564;R-HSA-5693580"
R-HSA-6802948,"Signaling by high-kinase activity BRAF mutants",1,37,0.0030550738997605483,0.07080253287162008,0.10348482680301918,4,6,3.8757186228279824E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-6802912;R-HSA-6802911;R-HSA-6802910;R-HSA-6803227"
R-HSA-176187,"Activation of ATR in response to replication stress",1,37,0.0030550738997605483,0.07080253287162008,0.10348482680301918,3,9,5.813577934241974E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-176116;R-HSA-176298;R-HSA-176250"
R-HSA-5654727,"Negative regulation of FGFR2 signaling",1,37,0.0030550738997605483,0.07080253287162008,0.10348482680301918,1,14,9.043343453265293E-4,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1295609"
R-HSA-68882,"Mitotic Anaphase",2,224,0.018495582528280076,0.07219178473051846,0.10348482680301918,4,32,0.002067049932174924,9606,Homo sapiens,"O14980;O75531","O14980;O75531","R-HSA-2995388;R-HSA-2467809;R-HSA-2467811;R-HSA-2995376"
R-HSA-6783310,"Fanconi Anemia Pathway",1,38,0.0031376434646189413,0.07264777981115667,0.10348482680301918,2,13,8.397390349460629E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-6788385;R-HSA-6788392"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",2,225,0.01857815209313847,0.07275157193615767,0.10348482680301918,4,33,0.0021316452425553904,9606,Homo sapiens,"O14980;O75531","O14980;O75531","R-HSA-2995388;R-HSA-2467809;R-HSA-2467811;R-HSA-2995376"
R-HSA-1483166,"Synthesis of PA",1,39,0.0032202130294773346,0.07448951475877741,0.10348482680301918,1,17,0.0010981202764679284,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-75885"
R-HSA-5205647,"Mitophagy",1,39,0.0032202130294773346,0.07448951475877741,0.10348482680301918,1,23,0.0014856921387507267,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8948143"
R-HSA-165054,"Rev-mediated nuclear export of HIV RNA",1,40,0.003302782594335728,0.07632774410864451,0.10348482680301918,7,10,6.459531038046638E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-180739;R-HSA-165043;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-165055"
R-HSA-9013420,"RHOU GTPase cycle",1,40,0.003302782594335728,0.07632774410864451,0.10348482680301918,1,4,2.583812415218655E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-9726848"
R-HSA-5693616,"Presynaptic phase of homologous DNA pairing and strand exchange",1,40,0.003302782594335728,0.07632774410864451,0.10348482680301918,1,7,4.5216717266326466E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-5693561"
R-HSA-162906,"HIV Infection",2,233,0.019238708612005613,0.07728158617143177,0.10348482680301918,20,159,0.010270654350494153,9606,Homo sapiens,"O14980;O75531","O14980;O75531","R-HSA-164514;R-HSA-180739;R-HSA-8951690;R-HSA-175174;R-HSA-165028;R-HSA-175108;R-HSA-165034;R-HSA-164522;R-HSA-180622;R-HSA-164845;R-HSA-175117;R-HSA-175250;R-HSA-165043;R-HSA-180627;R-HSA-180630;R-HSA-165047;R-HSA-180885;R-HSA-173115;R-HSA-162590;R-HSA-165055"
R-HSA-5674135,"MAP2K and MAPK activation",1,41,0.003385352159194121,0.07816247424379952,0.10348482680301918,8,12,7.751437245655965E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-9657603;R-HSA-5672980;R-HSA-5672978;R-HSA-9657606;R-HSA-5672972;R-HSA-9657608;R-HSA-5672973;R-HSA-9657599"
R-HSA-8875878,"MET promotes cell motility",1,41,0.003385352159194121,0.07816247424379952,0.10348482680301918,3,12,7.751437245655965E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-8874083;R-HSA-8874082;R-HSA-8874080"
R-HSA-9701190,"Defective homologous recombination repair (HRR) due to BRCA2 loss of function",1,41,0.003385352159194121,0.07816247424379952,0.10348482680301918,1,4,2.583812415218655E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-9709571"
R-HSA-9675136,"Diseases of DNA Double-Strand Break Repair",1,41,0.003385352159194121,0.07816247424379952,0.10348482680301918,1,9,5.813577934241974E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-9709571"
R-HSA-8853659,"RET signaling",1,41,0.003385352159194121,0.07816247424379952,0.10348482680301918,1,24,0.001550287449131193,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8855747"
R-HSA-168333,"NEP/NS2 Interacts with the Cellular Export Machinery",1,42,0.0034679217240525142,0.07999371153619106,0.10348482680301918,2,2,1.2919062076093276E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-168880;R-HSA-168857"
R-HSA-9656223,"Signaling by RAF1 mutants",1,42,0.0034679217240525142,0.07999371153619106,0.10348482680301918,5,7,4.5216717266326466E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214;R-HSA-9656212"
R-HSA-9696273,"RND1 GTPase cycle",1,42,0.0034679217240525142,0.07999371153619106,0.10348482680301918,1,2,1.2919062076093276E-4,9606,Homo sapiens,"Q9UPS8","Q9UPS8","R-HSA-9696271"
R-HSA-9696264,"RND3 GTPase cycle",1,42,0.0034679217240525142,0.07999371153619106,0.10348482680301918,1,2,1.2919062076093276E-4,9606,Homo sapiens,"Q9UPS8","Q9UPS8","R-HSA-9696268"
R-HSA-177243,"Interactions of Rev with host cellular proteins",1,42,0.0034679217240525142,0.07999371153619106,0.10348482680301918,7,16,0.001033524966087462,9606,Homo sapiens,"O14980","O14980","R-HSA-180739;R-HSA-165043;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-165055"
R-HSA-9696270,"RND2 GTPase cycle",1,43,0.0035504912889109076,0.08182146234669163,0.10348482680301918,1,2,1.2919062076093276E-4,9606,Homo sapiens,"Q9UPS8","Q9UPS8","R-HSA-9696266"
R-HSA-168274,"Export of Viral Ribonucleoproteins from Nucleus",1,43,0.0035504912889109076,0.08182146234669163,0.10348482680301918,2,5,3.229765519023319E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-168880;R-HSA-168857"
R-HSA-5693579,"Homologous DNA Pairing and Strand Exchange",1,43,0.0035504912889109076,0.08182146234669163,0.10348482680301918,1,10,6.459531038046638E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-5693561"
R-HSA-5654743,"Signaling by FGFR4",1,43,0.0035504912889109076,0.08182146234669163,0.10348482680301918,1,41,0.0026484077255991213,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1295609"
R-HSA-5654741,"Signaling by FGFR3",1,43,0.0035504912889109076,0.08182146234669163,0.10348482680301918,1,43,0.0027775983463600544,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1295609"
R-HSA-180910,"Vpr-mediated nuclear import of PICs",1,44,0.0036330608537693005,0.08364573302511513,0.10348482680301918,2,2,1.2919062076093276E-4,9606,Homo sapiens,"O75531","O75531","R-HSA-180627;R-HSA-180622"
R-HSA-6811438,"Intra-Golgi traffic",1,44,0.0036330608537693005,0.08364573302511513,0.10348482680301918,5,10,6.459531038046638E-4,9606,Homo sapiens,"O95249","O95249","R-HSA-8847638;R-HSA-8847637;R-HSA-8847635;R-HSA-6811433;R-HSA-8847544"
R-HSA-373752,"Netrin-1 signaling",1,44,0.0036330608537693005,0.08364573302511513,0.10348482680301918,9,34,0.0021962405529358567,9606,Homo sapiens,"P12931","P12931","R-HSA-373716;R-HSA-418868;R-HSA-418850;R-HSA-418865;R-HSA-374701;R-HSA-418874;R-HSA-418858;R-HSA-418859;R-HSA-418856"
R-HSA-3769402,"Deactivation of the beta-catenin transactivating complex",1,44,0.0036330608537693005,0.08364573302511513,0.10348482680301918,2,14,9.043343453265293E-4,9606,Homo sapiens,"O14980","O14980","R-HSA-3769391;R-HSA-3769392"
R-HSA-388841,"Regulation of T cell activation by CD28 family",2,244,0.02014697382544794,0.08365542563146244,0.10348482680301918,6,91,0.005878173244622441,9606,Homo sapiens,"Q96GF1;P12931","Q96GF1;P12931-1","R-HSA-388833;R-HSA-9931298;R-HSA-9931313;R-HSA-9931264;R-HSA-388829;R-HSA-388831"
R-HSA-69278,"Cell Cycle, Mitotic",3,528,0.043596730245231606,0.0848489894757477,0.10348482680301918,13,367,0.02370647890963116,9606,Homo sapiens,"O14980;O75531;P12931","P12931-1;O14980;O75531","R-HSA-9648114;R-HSA-375302;R-HSA-2467809;R-HSA-2467811;R-HSA-2993898;R-HSA-8942607;R-HSA-1638803;R-HSA-2995388;R-HSA-2484822;R-HSA-2468287;R-HSA-170072;R-HSA-1638821;R-HSA-2995376"
R-HSA-1433557,"Signaling by SCF-KIT",1,45,0.003715630418627694,0.08546652991023329,0.10348482680301918,19,39,0.0025192171048381887,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1433428;R-HSA-205319;R-HSA-1433488;R-HSA-1433456;R-HSA-1562641;R-HSA-1470012;R-HSA-1470010;R-HSA-1472121;R-HSA-1470009;R-HSA-205234;R-HSA-1433542;R-HSA-205238;R-HSA-205205;R-HSA-1433506;R-HSA-1433454;R-HSA-1433451;R-HSA-1433418;R-HSA-1433514;R-HSA-205244"
R-HSA-8941858,"Regulation of RUNX3 expression and activity",1,45,0.003715630418627694,0.08546652991023329,0.10348482680301918,3,9,5.813577934241974E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-8937807;R-HSA-8937792;R-HSA-8937814"
R-HSA-6802955,"Paradoxical activation of RAF signaling by kinase inactive BRAF",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,5,7,4.5216717266326466E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-6802918;R-HSA-6803234;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941"
R-HSA-9649948,"Signaling downstream of RAS mutants",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,5,7,4.5216717266326466E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-6803233;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922"
R-HSA-6802946,"Signaling by moderate kinase activity BRAF mutants",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,5,7,4.5216717266326466E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-6802919;R-HSA-6802916;R-HSA-6802914;R-HSA-6803230;R-HSA-6802921"
R-HSA-6802949,"Signaling by RAS mutants",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,5,9,5.813577934241974E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-6803233;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922"
R-HSA-176033,"Interactions of Vpr with host cellular proteins",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,2,4,2.583812415218655E-4,9606,Homo sapiens,"O75531","O75531","R-HSA-180627;R-HSA-180622"
R-HSA-9707616,"Heme signaling",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,2,25,0.0016148827595116595,9606,Homo sapiens,"O14980","O14980","R-HSA-9708423;R-HSA-9708430"
R-HSA-69236,"G1 Phase",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,1,17,0.0010981202764679284,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8942607"
R-HSA-69231,"Cyclin D associated events in G1",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,1,17,0.0010981202764679284,9606,Homo sapiens,"P12931","P12931-1","R-HSA-8942607"
R-HSA-2173789,"TGF-beta receptor signaling activates SMADs",1,47,0.00388076954834448,0.08909772760057189,0.10348482680301918,2,44,0.0028421936567405207,9606,Homo sapiens,"O14980","O14980","R-HSA-2167924;R-HSA-178215"
R-HSA-9925563,"Developmental Lineage of Pancreatic Ductal Cells",1,48,0.003963339113202873,0.09090814102830269,0.10348482680301918,1,2,1.2919062076093276E-4,9606,Homo sapiens,"Q04695","Q04695","R-HSA-9853402"
R-HSA-5678895,"Defective CFTR causes cystic fibrosis",1,48,0.003963339113202873,0.09090814102830269,0.10348482680301918,3,8,5.16762483043731E-4,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-8866854;R-HSA-8866857;R-HSA-8866856"
R-HSA-9634597,"GPER1 signaling",1,48,0.003963339113202873,0.09090814102830269,0.10348482680301918,1,10,6.459531038046638E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-9624014"
R-HSA-437239,"Recycling pathway of L1",1,49,0.004045908678061267,0.09271510590779264,0.10348482680301918,1,14,9.043343453265293E-4,9606,Homo sapiens,"P12931","P12931-1","R-HSA-445084"
R-HSA-389356,"Co-stimulation by CD28",1,50,0.00412847824291966,0.09451862852288717,0.10348482680301918,1,19,0.0012273108972288612,9606,Homo sapiens,"P12931","P12931-1","R-HSA-388831"
R-HSA-76002,"Platelet activation, signaling and aggregation",2,265,0.021880934687474197,0.09625857354807676,0.10348482680301918,27,119,0.007686841935275499,9606,Homo sapiens,"P12931","P12931-1;P12931","R-HSA-443910;R-HSA-418176;R-HSA-429441;R-HSA-443905;R-HSA-354124;R-HSA-372693;R-HSA-354066;R-HSA-354077;R-HSA-354073;R-HSA-372697;R-HSA-443418;R-HSA-418200;R-HSA-354149;R-HSA-418662;R-HSA-429415;R-HSA-354087;R-HSA-372705;R-HSA-432096;R-HSA-418158;R-HSA-377644;R-HSA-443439;R-HSA-377641;R-HSA-377640;R-HSA-377643;R-HSA-354165;R-HSA-418163;R-HSA-418170"
R-HSA-5693571,"Nonhomologous End-Joining (NHEJ)",1,51,0.004211047807778053,0.09631871514650847,0.10348482680301918,9,13,8.397390349460629E-4,9606,Homo sapiens,"P78527","P78527","R-HSA-5693574;R-HSA-5693575;R-HSA-5693604;R-HSA-5687360;R-HSA-5687183;R-HSA-5693615;R-HSA-5686924;R-HSA-5693533;R-HSA-5693578"
R-HSA-157858,"Gap junction trafficking and regulation",1,52,0.0042936173726364464,0.09811537204065879,0.10348482680301918,3,24,0.001550287449131193,9606,Homo sapiens,"P12931","P12931-2","R-HSA-191654;R-HSA-191636;R-HSA-191656"
R-HSA-9006931,"Signaling by Nuclear Receptors",2,270,0.022293782511766162,0.09933799685784717,0.10348482680301918,5,192,0.012402299593049544,9606,Homo sapiens,"O14980;P12931","O14980;P12931","R-HSA-9021609;R-HSA-9021660;R-HSA-9021596;R-HSA-9632873;R-HSA-9632412"
R-HSA-9766229,"Degradation of CDH1",1,53,0.004376186937494839,0.09990860545644831,0.10348482680301918,1,10,6.459531038046638E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
R-HSA-9675135,"Diseases of DNA repair",1,53,0.004376186937494839,0.09990860545644831,0.10348482680301918,1,34,0.0021962405529358567,9606,Homo sapiens,"P11532","Q13535","R-HSA-9709571"
R-HSA-9918432,"Maturation of DENV proteins",1,53,0.004376186937494839,0.09990860545644831,0.10348482680301918,1,41,0.0026484077255991213,9606,Homo sapiens,"O14980","O14980","R-HSA-9920046"
R-HSA-69620,"Cell Cycle Checkpoints",2,273,0.022541491206341344,0.10119940811345829,0.10348482680301918,8,63,0.0040695045539693815,9606,Homo sapiens,"O14980;P11532","O14980;Q13535","R-HSA-6799332;R-HSA-141409;R-HSA-141431;R-HSA-176116;R-HSA-176298;R-HSA-176250;R-HSA-141422;R-HSA-141439"
R-HSA-9931269,"AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)",1,55,0.004541326067211626,0.10348482680301918,0.10348482680301918,3,5,3.229765519023319E-4,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-9931298;R-HSA-9931313;R-HSA-9931264"
R-HSA-9013409,"RHOJ GTPase cycle",1,55,0.004541326067211626,0.10348482680301918,0.10348482680301918,1,3,1.9378593114139912E-4,9606,Homo sapiens,"Q00587","Q00587","R-HSA-9017507"
R-HSA-936837,"Ion transport by P-type ATPases",1,55,0.004541326067211626,0.10348482680301918,0.10348482680301918,2,17,0.0010981202764679284,9606,Homo sapiens,"P05023","P05023","R-HSA-9684068;R-HSA-936897"
R-HSA-1257604,"PIP3 activates AKT signaling",2,277,0.022871769465774915,0.10369697856375326,0.10369697856375326,2,88,0.005684387313481041,9606,Homo sapiens,"P12931","P12931-1;P12931","R-HSA-2316434;R-HSA-8857925"
R-HSA-1227986,"Signaling by ERBB2",1,56,0.004623895632070019,0.10526782718171335,0.10526782718171335,1,46,0.0029713842775014533,9606,Homo sapiens,"P12931","P12931","R-HSA-1963586"
R-HSA-5654736,"Signaling by FGFR1",1,56,0.004623895632070019,0.10526782718171335,0.10526782718171335,1,48,0.003100574898262386,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1295609"
R-HSA-2980766,"Nuclear Envelope Breakdown",1,58,0.004789034761786806,0.1088236383884964,0.1088236383884964,1,13,8.397390349460629E-4,9606,Homo sapiens,"O75531","O75531","R-HSA-2993898"
R-HSA-1221632,"Meiotic synapsis",1,59,0.004871604326645199,0.11059646159961467,0.11059646159961467,2,6,3.8757186228279824E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-912470;R-HSA-912450"
R-HSA-9013406,"RHOQ GTPase cycle",1,59,0.004871604326645199,0.11059646159961467,0.11059646159961467,1,5,3.229765519023319E-4,9606,Homo sapiens,"Q00587","Q00587","R-HSA-9018746"
R-HSA-8866654,"E3 ubiquitin ligases ubiquitinate target proteins",1,59,0.004871604326645199,0.11059646159961467,0.11059646159961467,2,16,0.001033524966087462,9606,Homo sapiens,"P78527","P78527","R-HSA-8938770;R-HSA-8938773"
R-HSA-186797,"Signaling by PDGF",1,60,0.0049541738915035915,0.11236590478660802,0.11236590478660802,2,31,0.002002454621794458,9606,Homo sapiens,"P12931","P12931","R-HSA-186819;R-HSA-380780"
R-HSA-9764561,"Regulation of CDH1 Function",1,60,0.0049541738915035915,0.11236590478660802,0.11236590478660802,1,16,0.001033524966087462,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
R-HSA-195258,"RHO GTPase Effectors",2,294,0.0242754520683676,0.11450266606865378,0.11450266606865378,4,113,0.0072992700729927005,9606,Homo sapiens,"O14980;P12931","P12931-1;O14980","R-HSA-5666160;R-HSA-5666129;R-HSA-5666104;R-HSA-5666169"
R-HSA-6796648,"TP53 Regulates Transcription of DNA Repair Genes",1,62,0.005119313021220378,0.11589467573590595,0.11589467573590595,1,17,0.0010981202764679284,9606,Homo sapiens,"P11532","Q13535","R-HSA-6797712"
R-HSA-1236394,"Signaling by ERBB4",1,62,0.005119313021220378,0.11589467573590595,0.11589467573590595,2,52,0.0033589561397842516,9606,Homo sapiens,"P12931","P12931","R-HSA-9612219;R-HSA-1252013"
R-HSA-9856649,"Transcriptional and post-translational regulation of MITF-M expression and activity",1,63,0.005201882586078771,0.11765401579523027,0.11765401579523027,2,37,0.002390026484077256,9606,Homo sapiens,"O14980","O14980","R-HSA-9824979;R-HSA-9824986"
R-HSA-375165,"NCAM signaling for neurite out-growth",1,64,0.005284452150937165,0.11941000042451189,0.11941000042451189,1,23,0.0014856921387507267,9606,Homo sapiens,"P12931","P12931-1","R-HSA-391866"
R-HSA-1834949,"Cytosolic sensors of pathogen-associated DNA ",1,64,0.005284452150937165,0.11941000042451189,0.11941000042451189,2,50,0.003229765519023319,9606,Homo sapiens,"P78527","P78527","R-HSA-1834939;R-HSA-3134821"
R-HSA-5619084,"ABC transporter disorders",1,65,0.005367021715795558,0.12116263574552466,0.12116263574552466,3,23,0.0014856921387507267,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-8866854;R-HSA-8866857;R-HSA-8866856"
R-HSA-6802952,"Signaling by BRAF and RAF1 fusions",1,66,0.005449591280653951,0.12291192786938765,0.12291192786938765,5,5,3.229765519023319E-4,9606,Homo sapiens,"P12931","P12931","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802927"
R-HSA-1500931,"Cell-Cell communication",2,309,0.0255139955412435,0.12427625246328766,0.12427625246328766,2,183,0.011820941799625347,9606,Homo sapiens,"P12931","P12931-1;P12931","R-HSA-391156;R-HSA-9934751"
R-HSA-446203,"Asparagine N-linked glycosylation",2,312,0.025761704235818677,0.12625599824096922,0.12625599824096922,5,136,0.008784962211743427,9606,Homo sapiens,"Q96GF1;O95249","Q96GF1;O95249","R-HSA-6809015;R-HSA-6809014;R-HSA-6809011;R-HSA-6809010;R-HSA-8867288"
R-HSA-73894,"DNA Repair",2,314,0.025926843365535465,0.12758027058671828,0.12758027058671828,21,336,0.021704024287836705,9606,Homo sapiens,"P11532;P78527","Q13535;P78527","R-HSA-5684887;R-HSA-5684882;R-HSA-5686642;R-HSA-5685011;R-HSA-6788385;R-HSA-5693564;R-HSA-5693533;R-HSA-5693561;R-HSA-6788392;R-HSA-5693574;R-HSA-5693575;R-HSA-5685156;R-HSA-5693604;R-HSA-5687360;R-HSA-5686657;R-HSA-5687183;R-HSA-5693615;R-HSA-5693580;R-HSA-5686924;R-HSA-5693578;R-HSA-5684875"
R-HSA-5685942,"HDR through Homologous Recombination (HRR)",1,69,0.00569729997522913,0.12813980600964625,0.12813980600964625,1,24,0.001550287449131193,9606,Homo sapiens,"P11532","Q13535","R-HSA-5693561"
R-HSA-9006925,"Intracellular signaling by second messengers",2,317,0.026174552060110642,0.12957322801063675,0.12957322801063675,2,116,0.0074930560041341,9606,Homo sapiens,"P12931","P12931-1;P12931","R-HSA-2316434;R-HSA-8857925"
R-HSA-199991,"Membrane Trafficking",3,637,0.052596812814796466,0.1296736690657465,0.1296736690657465,16,219,0.014146372973322137,9606,Homo sapiens,"O95249;P12931;Q9P2W9","O95249;P12931-2;Q9P2W9","R-HSA-6811427;R-HSA-191654;R-HSA-6811425;R-HSA-191656;R-HSA-6811433;R-HSA-6809015;R-HSA-6809014;R-HSA-8847638;R-HSA-8847637;R-HSA-6809011;R-HSA-8847635;R-HSA-6809010;R-HSA-191636;R-HSA-6811423;R-HSA-6811422;R-HSA-8847544"
R-HSA-5683057,"MAPK family signaling cascades",2,325,0.02683510857897779,0.1349251293002407,0.1349251293002407,10,122,0.007880627866416898,9606,Homo sapiens,"O14980;P12931","O14980;P12931","R-HSA-9657603;R-HSA-5672980;R-HSA-5687109;R-HSA-5672978;R-HSA-9657606;R-HSA-5672972;R-HSA-9657608;R-HSA-5672973;R-HSA-9657599;R-HSA-5672969"
R-HSA-9013408,"RHOG GTPase cycle",1,74,0.006110147799521097,0.13678663959203152,0.13678663959203152,1,6,3.8757186228279824E-4,9606,Homo sapiens,"Q00587","Q00587","R-HSA-9014449"
R-HSA-450531,"Regulation of mRNA stability by proteins that bind AU-rich elements",1,75,0.00619271736437949,0.13850611619116437,0.13850611619116437,2,26,0.0016794780698921258,9606,Homo sapiens,"O14980","O14980","R-HSA-450595;R-HSA-450387"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",1,75,0.00619271736437949,0.13850611619116437,0.13850611619116437,1,14,9.043343453265293E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-3371567"
R-HSA-5687128,"MAPK6/MAPK4 signaling",1,76,0.0062752869292378825,0.14022231012175124,0.14022231012175124,1,40,0.002583812415218655,9606,Homo sapiens,"O14980","O14980","R-HSA-5687109"
R-HSA-2995410,"Nuclear Envelope (NE) Reassembly",1,78,0.006440426058954669,0.14364487394682013,0.14364487394682013,2,24,0.001550287449131193,9606,Homo sapiens,"O75531","O75531","R-HSA-2995388;R-HSA-2995376"
R-HSA-5654738,"Signaling by FGFR2",1,78,0.006440426058954669,0.14364487394682013,0.14364487394682013,1,46,0.0029713842775014533,9606,Homo sapiens,"P12931","P12931-1","R-HSA-1295609"
R-HSA-69473,"G2/M DNA damage checkpoint",1,79,0.006522995623813062,0.1453512557999488,0.1453512557999488,2,12,7.751437245655965E-4,9606,Homo sapiens,"P11532","Q13535","R-HSA-6799332;R-HSA-176116"
