Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-168256,"Immune System",5,2800,0.1734390485629336,0.5487633341801681,0.5487633341801681,15,1822,0.11482228384169398,9606,Homo sapiens,"DEFA4;DEFA3;PRTN3;AZU1","","R-HSA-1462039;R-HSA-1471314;R-HSA-1462003;R-HSA-1461971;R-HSA-1461982;R-HSA-1462014;R-HSA-448591;R-HSA-8852716;R-HSA-1471354;R-HSA-1462041;R-HSA-6801687;R-HSA-1462023;R-HSA-6798751;R-HSA-6798749;R-HSA-6813659"
R-HSA-449147,"Signaling by Interleukins",1,646,0.04001486620416254,0.6812822765960636,0.6812822765960636,1,505,0.031825056717922864,9606,Homo sapiens,"PRTN3","","R-HSA-448591"
R-HSA-388396,"GPCR downstream signalling",1,795,0.04924430128840436,0.7568186631691458,0.7568186631691458,8,175,0.011028485001260399,9606,Homo sapiens,"RGS20","","R-HSA-392133;R-HSA-392212;R-HSA-8982012;R-HSA-8982019;R-HSA-8982018;R-HSA-8982021;R-HSA-8981892;R-HSA-8982020"
R-HSA-372790,"Signaling by GPCR",1,878,0.05438553022794847,0.7910727652185781,0.7910727652185781,8,394,0.024829846231409124,9606,Homo sapiens,"RGS20","","R-HSA-392133;R-HSA-392212;R-HSA-8982012;R-HSA-8982019;R-HSA-8982018;R-HSA-8982021;R-HSA-8981892;R-HSA-8982020"
R-HSA-382551,"Transport of small molecules",1,1001,0.06200445986124876,0.8334204606519708,0.8334204606519708,1,463,0.02917822031762037,9606,Homo sapiens,"SLC26A3","","R-HSA-427666"
R-HSA-1280215,"Cytokine Signaling in Immune system",1,1106,0.06850842418235877,0.8629086400354187,0.8629086400354187,1,806,0.05079405092009075,9606,Homo sapiens,"PRTN3","","R-HSA-448591"
R-HSA-1430728,"Metabolism",4,3775,0.23383300297324083,0.9204621895520789,0.9204621895520789,6,2376,0.14973531635996976,9606,Homo sapiens,"SLC45A2;DCT;TYR;CA14","","R-HSA-5662662;R-HSA-5662692;R-HSA-5662660;R-HSA-1475025;R-HSA-5663050;R-HSA-1475017"
R-HSA-597592,"Post-translational protein modification",1,1680,0.10406342913776016,0.9538933680352676,0.9538933680352676,1,606,0.03819006806150744,9606,Homo sapiens,"MEGT1;LY6G6D","","R-HSA-8940388"
R-HSA-74160,"Gene expression (Transcription)",1,1958,0.12128344895936571,0.9732227122631303,0.9732227122631303,3,1139,0.07177968237963196,9606,Homo sapiens,"PIWIL1","","R-HSA-5601888;R-HSA-5629203;R-HSA-5615682"
R-HSA-162582,"Signal Transduction",2,3051,0.18898662041625372,0.9786560804626815,0.9786560804626815,10,2584,0.1628434585328964,9606,Homo sapiens,"RGS20;PRTN3","","R-HSA-392133;R-HSA-392212;R-HSA-9911236;R-HSA-8982012;R-HSA-9911230;R-HSA-8982019;R-HSA-8982018;R-HSA-8982021;R-HSA-8981892;R-HSA-8982020"
R-HSA-392499,"Metabolism of proteins",1,2430,0.1505203171456888,0.9896179313892586,0.9896179313892586,1,929,0.05854550037811949,9606,Homo sapiens,"MEGT1;LY6G6D","","R-HSA-8940388"
R-HSA-1643685,"Disease",1,3093,0.1915882061446977,0.9974075287923099,0.9974075287923099,1,2167,0.13656415427275018,9606,Homo sapiens,"SLC26A3","","R-HSA-5627737"
